MccMnc,Mcc,Mnc,CountryCode,IsoCode2,Network,CountryName,ISO
"47004","470","4","50","BD","Teletalk Bangladesh Limited","Bangladesh","50"
"47004","470","4","50","BD","Teletalk Bangladesh Limited","Bangladesh","50"
"47003","470","3","50","BD","Banglalink Digital Communications Ltd.","Bangladesh","50"
"47003","470","3","50","BD","Banglalink Digital Communications Ltd.","Bangladesh","50"
"47003","470","3","50","BD","Banglalink Digital Communications Ltd.","Bangladesh","50"
"47002","470","2","50","BD","Axiata Bangladesh Ltd.","Bangladesh","50"
"47002","470","2","50","BD","Axiata Bangladesh Ltd.","Bangladesh","50"
"47002","470","2","50","BD","Axiata Bangladesh Ltd.","Bangladesh","50"
"47001","470","1","50","BD","Grameenphone Ltd.","Bangladesh","50"
"47001","470","1","50","BD","Grameenphone Ltd.","Bangladesh","50"
"47001","470","1","50","BD","Grameenphone Ltd.","Bangladesh","50"
"467299","467","299","850","KP","Failed Calls","North Korea","408"
"467299","467","299","850","KP","Failed Calls","North Korea","408"
"467299","467","299","850","KP","Failed Calls","North Korea","408"
"467193","467","193","408","KP","Korea Posts and Telecommunications Corporation","North Korea","408"
"467193","467","193","408","KP","Korea Posts and Telecommunications Corporation","North Korea","408"
"467193","467","193","408","KP","Korea Posts and Telecommunications Corporation","North Korea","408"
"467192","467","192","850","KP","CHEO Technology JV Co.","North Korea","408"
"467192","467","192","850","KP","CHEO Technology JV Co.","North Korea","408"
"467192","467","192","850","KP","CHEO Technology JV Co.","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46706","467","6","408","KP","Cheo Technology Jv Company","North Korea","408"
"46705","467","5","408","KP","Cheo Technology Jv Company","North Korea","408"
"46705","467","5","408","KP","Cheo Technology Jv Company","North Korea","408"
"46705","467","5","408","KP","Cheo Technology Jv Company","North Korea","408"
"46699","466","99","158","TW","TransAsia Telecoms","Taiwan","158"
"46699","466","99","158","TW","TransAsia Telecoms","Taiwan","158"
"46699","466","99","158","TW","TransAsia Telecoms","Taiwan","158"
"46699","466","99","158","TW","TransAsia Telecoms","Taiwan","158"
"46697","466","97","158","TW","Taiwan Mobile Co. Ltd","Taiwan","158"
"46697","466","97","158","TW","Taiwan Mobile Co. Ltd","Taiwan","158"
"46697","466","97","158","TW","Taiwan Mobile Co. Ltd","Taiwan","158"
"46697","466","97","158","TW","Taiwan Mobile Co. Ltd","Taiwan","158"
"46693","466","93","158","TW","Mobitai Communications","Taiwan","158"
"46693","466","93","158","TW","Mobitai Communications","Taiwan","158"
"46693","466","93","158","TW","Mobitai Communications","Taiwan","158"
"46693","466","93","158","TW","Mobitai Communications","Taiwan","158"
"46692","466","92","158","TW","Chunghwa Telecom","Taiwan","158"
"46692","466","92","158","TW","Chunghwa Telecom","Taiwan","158"
"46692","466","92","158","TW","Chunghwa Telecom","Taiwan","158"
"46692","466","92","158","TW","Chunghwa Telecom","Taiwan","158"
"46690","466","90","158","TW","Taiwan Star Telecom","Taiwan","158"
"46690","466","90","158","TW","Taiwan Star Telecom","Taiwan","158"
"46690","466","90","158","TW","Taiwan Star Telecom","Taiwan","158"
"46690","466","90","158","TW","Taiwan Star Telecom","Taiwan","158"
"46689","466","89","158","TW","Taiwan Star Telecom","Taiwan","158"
"46689","466","89","158","TW","Taiwan Star Telecom","Taiwan","158"
"46689","466","89","158","TW","Taiwan Star Telecom","Taiwan","158"
"46689","466","89","158","TW","Taiwan Star Telecom","Taiwan","158"
"46688","466","88","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46688","466","88","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46688","466","88","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46688","466","88","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46668","466","68","158","TW","Tatung InfoComm","Taiwan","158"
"46668","466","68","158","TW","Tatung InfoComm","Taiwan","158"
"46668","466","68","158","TW","Tatung InfoComm","Taiwan","158"
"46668","466","68","158","TW","Tatung InfoComm","Taiwan","158"
"46656","466","56","158","TW","First International Telecom","Taiwan","158"
"46656","466","56","158","TW","First International Telecom","Taiwan","158"
"46656","466","56","158","TW","First International Telecom","Taiwan","158"
"46656","466","56","158","TW","First International Telecom","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46612","466","12","158","TW","Ambit Microsystems","Taiwan","158"
"46611","466","11","158","TW","LDTA/Chunghwa Telecom","Taiwan","158"
"46611","466","11","158","TW","LDTA/Chunghwa Telecom","Taiwan","158"
"46611","466","11","158","TW","LDTA/Chunghwa Telecom","Taiwan","158"
"46611","466","11","158","TW","LDTA/Chunghwa Telecom","Taiwan","158"
"46610","466","10","158","TW","Global Mobile Corp.","Taiwan","158"
"46610","466","10","158","TW","Global Mobile Corp.","Taiwan","158"
"46610","466","10","158","TW","Global Mobile Corp.","Taiwan","158"
"46610","466","10","158","TW","Global Mobile Corp.","Taiwan","158"
"46609","466","9","158","TW","Vmax Telecom","Taiwan","158"
"46609","466","9","158","TW","Vmax Telecom","Taiwan","158"
"46609","466","9","158","TW","Vmax Telecom","Taiwan","158"
"46609","466","9","158","TW","Vmax Telecom","Taiwan","158"
"46607","466","7","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46607","466","7","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46607","466","7","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46607","466","7","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46606","466","6","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46606","466","6","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46606","466","6","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46606","466","6","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46605","466","5","158","TW","Asia Pacific Telecom","Taiwan","158"
"46605","466","5","158","TW","Asia Pacific Telecom","Taiwan","158"
"46605","466","5","158","TW","Asia Pacific Telecom","Taiwan","158"
"46605","466","5","158","TW","Asia Pacific Telecom","Taiwan","158"
"46603","466","3","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46603","466","3","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46603","466","3","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46603","466","3","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46602","466","2","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46602","466","2","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46602","466","2","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46602","466","2","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46601","466","1","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46601","466","1","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46601","466","1","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"46601","466","1","158","TW","Far EasTone Telecommunications Co Ltd","Taiwan","158"
"460999","460","999","86","CN","Fix Line","China","156"
"460999","460","999","86","CN","Fix Line","China","156"
"460999","460","999","86","CN","Fix Line","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46020","460","20","156","CN","China Tietong","China","156"
"46011","460","11","156","CN","China Telecom","China","156"
"46011","460","11","156","CN","China Telecom","China","156"
"46011","460","11","156","CN","China Telecom","China","156"
"46011","460","11","156","CN","China Telecom","China","156"
"46011","460","11","156","CN","China Telecom","China","156"
"46011","460","11","156","CN","China Telecom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46009","460","9","156","CN","China Unicom","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46008","460","8","156","CN","China Mobile","China","156"
"46007","460","7","156","CN","China Mobile","China","156"
"46007","460","7","156","CN","China Mobile","China","156"
"46007","460","7","156","CN","China Mobile","China","156"
"46006","460","6","156","CN","China Unicom","China","156"
"46006","460","6","156","CN","China Unicom","China","156"
"46006","460","6","156","CN","China Unicom","China","156"
"46005","460","5","156","CN","China Telecom","China","156"
"46005","460","5","156","CN","China Telecom","China","156"
"46005","460","5","156","CN","China Telecom","China","156"
"46004","460","4","156","CN","Global Star Satellite","China","156"
"46004","460","4","156","CN","Global Star Satellite","China","156"
"46004","460","4","156","CN","Global Star Satellite","China","156"
"46003","460","3","156","CN","China Telecom","China","156"
"46003","460","3","156","CN","China Telecom","China","156"
"46003","460","3","156","CN","China Telecom","China","156"
"46002","460","2","156","CN","China Mobile","China","156"
"46002","460","2","156","CN","China Mobile","China","156"
"46002","460","2","156","CN","China Mobile","China","156"
"46001","460","1","156","CN","China Unicom","China","156"
"46001","460","1","156","CN","China Unicom","China","156"
"46001","460","1","156","CN","China Unicom","China","156"
"46000","460","0","156","CN","China Mobile","China","156"
"46000","460","0","156","CN","China Mobile","China","156"
"46000","460","0","156","CN","China Mobile","China","156"
"45708","457","8","418","LA","VimpelCom Lao Ltd","Laos","418"
"45708","457","8","418","LA","VimpelCom Lao Ltd","Laos","418"
"45703","457","3","418","LA","Star Telecom Co., Ltd","Laos","418"
"45703","457","3","418","LA","Star Telecom Co., Ltd","Laos","418"
"45702","457","2","418","LA","Enterprise of Telecommunications Lao","Laos","418"
"45702","457","2","418","LA","Enterprise of Telecommunications Lao","Laos","418"
"45701","457","1","418","LA","Lao Telecom","Laos","418"
"45701","457","1","418","LA","Lao Telecom","Laos","418"
"456299","456","299","855","KH","CooTel","Cambodia","116"
"456299","456","299","855","KH","CooTel","Cambodia","116"
"456299","456","299","855","KH","CooTel","Cambodia","116"
"456299","456","299","855","KH","CooTel","Cambodia","116"
"45618","456","18","116","KH","The Royal Group","Cambodia","116"
"45618","456","18","116","KH","The Royal Group","Cambodia","116"
"45618","456","18","116","KH","The Royal Group","Cambodia","116"
"45618","456","18","116","KH","The Royal Group","Cambodia","116"
"45611","456","11","116","KH","SEATEL Cambodia","Cambodia","116"
"45611","456","11","116","KH","SEATEL Cambodia","Cambodia","116"
"45611","456","11","116","KH","SEATEL Cambodia","Cambodia","116"
"45611","456","11","116","KH","SEATEL Cambodia","Cambodia","116"
"45609","456","9","116","KH","Viettel","Cambodia","116"
"45609","456","9","116","KH","Viettel","Cambodia","116"
"45609","456","9","116","KH","Viettel","Cambodia","116"
"45609","456","9","116","KH","Viettel","Cambodia","116"
"45608","456","8","116","KH","Viettel","Cambodia","116"
"45608","456","8","116","KH","Viettel","Cambodia","116"
"45608","456","8","116","KH","Viettel","Cambodia","116"
"45608","456","8","116","KH","Viettel","Cambodia","116"
"45606","456","6","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45606","456","6","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45606","456","6","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45606","456","6","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45605","456","5","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45605","456","5","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45605","456","5","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45605","456","5","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45604","456","4","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45604","456","4","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45604","456","4","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45604","456","4","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45603","456","3","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45603","456","3","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45603","456","3","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45603","456","3","116","KH","Cambodia Advance Communications Co. Ltd","Cambodia","116"
"45602","456","2","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45602","456","2","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45602","456","2","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45602","456","2","116","KH","Smart Axiata Co. Ltd","Cambodia","116"
"45601","456","1","116","KH","CamGSM / The Royal Group","Cambodia","116"
"45601","456","1","116","KH","CamGSM / The Royal Group","Cambodia","116"
"45601","456","1","116","KH","CamGSM / The Royal Group","Cambodia","116"
"45601","456","1","116","KH","CamGSM / The Royal Group","Cambodia","116"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45507","455","7","446","MO","China Telecom (Macau) Limitada","Macau","446"
"45506","455","6","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45506","455","6","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45506","455","6","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45506","455","6","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45505","455","5","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45505","455","5","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45505","455","5","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45505","455","5","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45504","455","4","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45504","455","4","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45504","455","4","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45504","455","4","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45503","455","3","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45503","455","3","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45503","455","3","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45503","455","3","446","MO","Hutchison Telephone (Macau), Limitada","Macau","446"
"45502","455","2","446","MO","China Telecom (Macau) Company Limited","Macau","446"
"45502","455","2","446","MO","China Telecom (Macau) Company Limited","Macau","446"
"45502","455","2","446","MO","China Telecom (Macau) Company Limited","Macau","446"
"45502","455","2","446","MO","China Telecom (Macau) Company Limited","Macau","446"
"45501","455","1","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45501","455","1","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45501","455","1","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45501","455","1","446","MO","Companhia de Telecomunicações de Macau, S.A.R.L.","Macau","446"
"45500","455","0","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45500","455","0","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45500","455","0","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45500","455","0","446","MO","Smartone – Comunicações Móveis, S.A.","Macau","446"
"45447","454","47","852","HK","shared by private TETRA systems","Hong Kong","344"
"45447","454","47","852","HK","shared by private TETRA systems","Hong Kong","344"
"45447","454","47","852","HK","shared by private TETRA systems","Hong Kong","344"
"45440","454","40","852","HK","shared by private TETRA systems","Hong Kong","344"
"45440","454","40","852","HK","shared by private TETRA systems","Hong Kong","344"
"45440","454","40","852","HK","shared by private TETRA systems","Hong Kong","344"
"45435","454","35","344","HK","Webbing Hong Kong Ltd","Hong Kong","344"
"45435","454","35","344","HK","Webbing Hong Kong Ltd","Hong Kong","344"
"45435","454","35","344","HK","Webbing Hong Kong Ltd","Hong Kong","344"
"45435","454","35","344","HK","Webbing Hong Kong Ltd","Hong Kong","344"
"45435","454","35","344","HK","Webbing Hong Kong Ltd","Hong Kong","344"
"45435","454","35","344","HK","Webbing Hong Kong Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45432","454","32","344","HK","Hong Kong Broadband Network Ltd","Hong Kong","344"
"45431","454","31","344","HK","China Telecom Global Limited","Hong Kong","344"
"45431","454","31","344","HK","China Telecom Global Limited","Hong Kong","344"
"45431","454","31","344","HK","China Telecom Global Limited","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45430","454","30","344","HK","China Data Enterprises Ltd","Hong Kong","344"
"45429","454","29","344","HK","PCCW-HKT","Hong Kong","344"
"45429","454","29","344","HK","PCCW-HKT","Hong Kong","344"
"45429","454","29","344","HK","PCCW-HKT","Hong Kong","344"
"45428","454","28","852","HK","China Mobile/Peoples","Hong Kong","344"
"45428","454","28","852","HK","China Mobile/Peoples","Hong Kong","344"
"45428","454","28","852","HK","China Mobile/Peoples","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45426","454","26","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45425","454","25","344","HK","Hong Kong Government","Hong Kong","344"
"45424","454","24","344","HK","Multibyte Info Technology Ltd","Hong Kong","344"
"45424","454","24","344","HK","Multibyte Info Technology Ltd","Hong Kong","344"
"45424","454","24","344","HK","Multibyte Info Technology Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45423","454","23","344","HK","Lycamobile Hong Kong Ltd","Hong Kong","344"
"45422","454","22","344","HK","263 Mobile Communications (HongKong) Limited","Hong Kong","344"
"45422","454","22","344","HK","263 Mobile Communications (HongKong) Limited","Hong Kong","344"
"45422","454","22","344","HK","263 Mobile Communications (HongKong) Limited","Hong Kong","344"
"45422","454","22","344","HK","263 Mobile Communications (HongKong) Limited","Hong Kong","344"
"45422","454","22","344","HK","263 Mobile Communications (HongKong) Limited","Hong Kong","344"
"45422","454","22","344","HK","263 Mobile Communications (HongKong) Limited","Hong Kong","344"
"45421","454","21","344","HK","21Vianet Mobile Ltd.","Hong Kong","344"
"45421","454","21","344","HK","21Vianet Mobile Ltd.","Hong Kong","344"
"45421","454","21","344","HK","21Vianet Mobile Ltd.","Hong Kong","344"
"45420","454","20","344","HK","PCCW-HKT","Hong Kong","344"
"45420","454","20","344","HK","PCCW-HKT","Hong Kong","344"
"45420","454","20","344","HK","PCCW-HKT","Hong Kong","344"
"45419","454","19","344","HK","PCCW-HKT","Hong Kong","344"
"45419","454","19","344","HK","PCCW-HKT","Hong Kong","344"
"45419","454","19","344","HK","PCCW-HKT","Hong Kong","344"
"45418","454","18","344","HK","CSL Limited","Hong Kong","344"
"45418","454","18","344","HK","CSL Limited","Hong Kong","344"
"45418","454","18","344","HK","CSL Limited","Hong Kong","344"
"45417","454","17","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45417","454","17","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45417","454","17","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45416","454","16","344","HK","PCCW","Hong Kong","344"
"45416","454","16","344","HK","PCCW","Hong Kong","344"
"45416","454","16","344","HK","PCCW","Hong Kong","344"
"45415","454","15","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45415","454","15","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45415","454","15","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45414","454","14","344","HK","Hutchison Telecom","Hong Kong","344"
"45414","454","14","344","HK","Hutchison Telecom","Hong Kong","344"
"45414","454","14","344","HK","Hutchison Telecom","Hong Kong","344"
"45413","454","13","344","HK","China Mobile Hong Kong Company Limited","Hong Kong","344"
"45413","454","13","344","HK","China Mobile Hong Kong Company Limited","Hong Kong","344"
"45413","454","13","344","HK","China Mobile Hong Kong Company Limited","Hong Kong","344"
"45412","454","12","344","HK","China Mobile Hong Kong Company Limited","Hong Kong","344"
"45412","454","12","344","HK","China Mobile Hong Kong Company Limited","Hong Kong","344"
"45412","454","12","344","HK","China Mobile Hong Kong Company Limited","Hong Kong","344"
"45411","454","11","344","HK","China-Hong Kong Telecom","Hong Kong","344"
"45411","454","11","344","HK","China-Hong Kong Telecom","Hong Kong","344"
"45411","454","11","344","HK","China-Hong Kong Telecom","Hong Kong","344"
"45410","454","10","344","HK","CSL Limited","Hong Kong","344"
"45410","454","10","344","HK","CSL Limited","Hong Kong","344"
"45410","454","10","344","HK","CSL Limited","Hong Kong","344"
"45409","454","9","344","HK","China Motion Telecom","Hong Kong","344"
"45409","454","9","344","HK","China Motion Telecom","Hong Kong","344"
"45409","454","9","344","HK","China Motion Telecom","Hong Kong","344"
"45408","454","8","344","HK","Truphone Limited","Hong Kong","344"
"45408","454","8","344","HK","Truphone Limited","Hong Kong","344"
"45408","454","8","344","HK","Truphone Limited","Hong Kong","344"
"45407","454","7","344","HK","China Unicom (Hong Kong) Limited","Hong Kong","344"
"45407","454","7","344","HK","China Unicom (Hong Kong) Limited","Hong Kong","344"
"45407","454","7","344","HK","China Unicom (Hong Kong) Limited","Hong Kong","344"
"45406","454","6","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45406","454","6","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45406","454","6","344","HK","SmarTone Mobile Communications Limited","Hong Kong","344"
"45405","454","5","344","HK","Hutchison Telecom","Hong Kong","344"
"45405","454","5","344","HK","Hutchison Telecom","Hong Kong","344"
"45405","454","5","344","HK","Hutchison Telecom","Hong Kong","344"
"45404","454","4","344","HK","Hutchison Telecom","Hong Kong","344"
"45404","454","4","344","HK","Hutchison Telecom","Hong Kong","344"
"45404","454","4","344","HK","Hutchison Telecom","Hong Kong","344"
"45403","454","3","344","HK","Hutchison Telecom","Hong Kong","344"
"45403","454","3","344","HK","Hutchison Telecom","Hong Kong","344"
"45403","454","3","344","HK","Hutchison Telecom","Hong Kong","344"
"45402","454","2","344","HK","CSL Limited","Hong Kong","344"
"45402","454","2","344","HK","CSL Limited","Hong Kong","344"
"45402","454","2","344","HK","CSL Limited","Hong Kong","344"
"45401","454","1","344","HK","CITIC Telecom 1616","Hong Kong","344"
"45401","454","1","344","HK","CITIC Telecom 1616","Hong Kong","344"
"45401","454","1","344","HK","CITIC Telecom 1616","Hong Kong","344"
"45400","454","0","344","HK","CSL Limited","Hong Kong","344"
"45400","454","0","344","HK","CSL Limited","Hong Kong","344"
"45400","454","0","344","HK","CSL Limited","Hong Kong","344"
"45209","452","9","84","VN","Reddi","Vietnam","704"
"45209","452","9","84","VN","Reddi","Vietnam","704"
"45209","452","9","84","VN","Reddi","Vietnam","704"
"45209","452","9","84","VN","Reddi","Vietnam","704"
"45208","452","8","704","VN","Indochina Telecom","Vietnam","704"
"45208","452","8","704","VN","Indochina Telecom","Vietnam","704"
"45208","452","8","704","VN","Indochina Telecom","Vietnam","704"
"45208","452","8","704","VN","Indochina Telecom","Vietnam","704"
